Etat de mer (9s ; 3m); Stratégie: amortissement avec écrêtage. 
Production sur 1000 s, Echantillonnage : 100 ms 
 
t (s) 	 Eta (m) 	 Theta (rad) 	 Omega (rad/s) 	 C (N.m) 
898.1  	 -1.08955  	 -0.14778  	 00.19106  	 00764259 
898.2  	 -1.15217  	 -0.12684  	 00.20934  	 00837377 
898.3  	 -1.20685  	 -0.10434  	 00.22507  	 00900283 
898.4  	 -1.25221  	 -0.08053  	 00.23802  	 00952092 
898.5  	 -1.28714  	 -0.05573  	 00.24802  	 00992072 
898.6  	 -1.31026  	 -0.03024  	 00.25491  	 01019655 
898.7  	 -1.32066  	 -0.00438  	 00.25861  	 01034438 
898.8  	 -1.31753  	 00.02153  	 00.25905  	 01036186 
898.9  	 -1.30035  	 00.04715  	 00.25621  	 01024837 
899.0  	 -1.26885  	 00.07216  	 00.25013  	 01000509 
899.1  	 -1.22320  	 00.09625  	 00.24087  	 00963488 
899.2  	 -1.16379  	 00.11910  	 00.22856  	 00914224 
899.3  	 -1.09121  	 00.14044  	 00.21333  	 00853340 
899.4  	 -1.00650  	 00.15998  	 00.19540  	 00781605 
899.5  	 -0.91071  	 00.17747  	 00.17498  	 00699935 
899.6  	 -0.80518  	 00.19271  	 00.15234  	 00609364 
899.7  	 -0.69125  	 00.20548  	 00.12776  	 00511033 
899.8  	 -0.57021  	 00.21564  	 00.10155  	 00406188 
899.9  	 -0.44363  	 00.22304  	 00.07404  	 00296142 
900.0  	 -0.31278  	 00.22760  	 00.04557  	 00182263 
900.1  	 -0.17916  	 00.22925  	 00.01649  	 00065959 
900.2  	 -0.04406  	 00.22796  	 -0.01284  	 -0051346 
900.3  	 00.09118  	 00.22376  	 -0.04206  	 -0168224 
900.4  	 00.22505  	 00.21668  	 -0.07082  	 -0283264 
900.5  	 00.35625  	 00.20680  	 -0.09877  	 -0395078 
900.6  	 00.48316  	 00.19424  	 -0.12558  	 -0502319 
900.7  	 00.60404  	 00.17915  	 -0.15092  	 -0603696 
900.8  	 00.71736  	 00.16170  	 -0.17450  	 -0697987 
900.9  	 00.82110  	 00.14210  	 -0.19601  	 -0784038 
901.0  	 00.91343  	 00.12058  	 -0.21520  	 -0860781 
901.1  	 00.99230  	 00.09740  	 -0.23181  	 -0927243 
901.2  	 01.05598  	 00.07283  	 -0.24564  	 -0982558 
901.3  	 01.10271  	 00.04718  	 -0.25649  	 -1025978 
901.4  	 01.13097  	 00.02076  	 -0.26422  	 -1056874 
901.5  	 01.13967  	 -0.00611  	 -0.26869  	 -1074755 
901.6  	 01.12812  	 -0.03309  	 -0.26982  	 -1079271 
901.7  	 01.09620  	 -0.05984  	 -0.26755  	 -1070216 
901.8  	 01.04444  	 -0.08603  	 -0.26189  	 -1047543 
901.9  	 00.97387  	 -0.11132  	 -0.25284  	 -1011359 
902.0  	 00.88629  	 -0.13536  	 -0.24048  	 -0961934 
902.1  	 00.78426  	 -0.15786  	 -0.22493  	 -0899704 
902.2  	 00.67070  	 -0.17849  	 -0.20632  	 -0825266 
902.3  	 00.54902  	 -0.19697  	 -0.18485  	 -0739393 
902.4  	 00.42322  	 -0.21305  	 -0.16076  	 -0643020 
902.5  	 00.29705  	 -0.22648  	 -0.13431  	 -0537245 
902.6  	 00.17478  	 -0.23706  	 -0.10583  	 -0423330 
902.7  	 00.06018  	 -0.24463  	 -0.07567  	 -0302684 
902.8  	 -0.04334  	 -0.24905  	 -0.04421  	 -0176853 
902.9  	 -0.13260  	 -0.25024  	 -0.01187  	 -0047500 
903.0  	 -0.20530  	 -0.24815  	 00.02090  	 00083610 
903.1  	 -0.25967  	 -0.24278  	 00.05366  	 00214643 
903.2  	 -0.29491  	 -0.23419  	 00.08593  	 00343726 
903.3  	 -0.31093  	 -0.22246  	 00.11724  	 00468969 
903.4  	 -0.30841  	 -0.20775  	 00.14713  	 00588509 
903.5  	 -0.28889  	 -0.19024  	 00.17513  	 00700530 
903.6  	 -0.25438  	 -0.17016  	 00.20082  	 00803293 
903.7  	 -0.20747  	 -0.14778  	 00.22379  	 00895174 
903.8  	 -0.15115  	 -0.12341  	 00.24367  	 00974683 
903.9  	 -0.08850  	 -0.09740  	 00.26012  	 01040497 
904.0  	 -0.02271  	 -0.07011  	 00.27287  	 01091493 
904.1  	 00.04315  	 -0.04194  	 00.28169  	 01126773 
904.2  	 00.10618  	 -0.01330  	 00.28642  	 01145684 
904.3  	 00.16404  	 00.01540  	 00.28696  	 01147855 
904.4  	 00.21452  	 00.04373  	 00.28330  	 01133218 
904.5  	 00.25614  	 00.07128  	 00.27551  	 01102021 
904.6  	 00.28764  	 00.09765  	 00.26371  	 01054839 
904.7  	 00.30853  	 00.12246  	 00.24815  	 00992581 
904.8  	 00.31856  	 00.14538  	 00.22912  	 00916465 
904.9  	 00.31793  	 00.16608  	 00.20700  	 00828005 
905.0  	 00.30709  	 00.18430  	 00.18224  	 00728967 
905.1  	 00.28698  	 00.19983  	 00.15533  	 00621327 
905.2  	 00.25843  	 00.21251  	 00.12680  	 00507206 
905.3  	 00.22258  	 00.22223  	 00.09720  	 00388810 
905.4  	 00.18065  	 00.22894  	 00.06709  	 00268354 
905.5  	 00.13380  	 00.23264  	 00.03700  	 00148007 
905.6  	 00.08328  	 00.23339  	 00.00746  	 00029827 
905.7  	 00.03033  	 00.23128  	 -0.02108  	 -0084305 
905.8  	 -0.02382  	 00.22646  	 -0.04818  	 -0192714 
905.9  	 -0.07790  	 00.21911  	 -0.07349  	 -0293977 
906.0  	 -0.13063  	 00.20944  	 -0.09674  	 -0386943 
906.1  	 -0.18087  	 00.19767  	 -0.11769  	 -0470750 
906.2  	 -0.22733  	 00.18405  	 -0.13620  	 -0544817 
906.3  	 -0.26874  	 00.16883  	 -0.15221  	 -0608845 
906.4  	 -0.30408  	 00.15226  	 -0.16570  	 -0662787 
906.5  	 -0.33228  	 00.13459  	 -0.17671  	 -0706825 
906.6  	 -0.35238  	 00.11606  	 -0.18534  	 -0741344 
906.7  	 -0.36375  	 00.09688  	 -0.19172  	 -0766881 
906.8  	 -0.36604  	 00.07728  	 -0.19602  	 -0784089 
906.9  	 -0.35911  	 00.05744  	 -0.19842  	 -0793694 
907.0  	 -0.34328  	 00.03753  	 -0.19911  	 -0796459 
907.1  	 -0.31919  	 00.01770  	 -0.19828  	 -0793137 
907.2  	 -0.28809  	 -0.00191  	 -0.19611  	 -0784447 
907.3  	 -0.25139  	 -0.02119  	 -0.19276  	 -0771040 
907.4  	 -0.21087  	 -0.04003  	 -0.18837  	 -0753480 
907.5  	 -0.16870  	 -0.05833  	 -0.18306  	 -0732237 
907.6  	 -0.12712  	 -0.07602  	 -0.17692  	 -0707676 
907.7  	 -0.08844  	 -0.09302  	 -0.17001  	 -0680059 
907.8  	 -0.05498  	 -0.10926  	 -0.16239  	 -0649559 
907.9  	 -0.02874  	 -0.12467  	 -0.15407  	 -0616268 
908.0  	 -0.01147  	 -0.13918  	 -0.14505  	 -0580212 
908.1  	 -0.00437  	 -0.15271  	 -0.13534  	 -0541369 
908.2  	 -0.00825  	 -0.16520  	 -0.12493  	 -0499704 
908.3  	 -0.02323  	 -0.17658  	 -0.11379  	 -0455170 
908.4  	 -0.04877  	 -0.18678  	 -0.10193  	 -0407737 
908.5  	 -0.08381  	 -0.19571  	 -0.08935  	 -0357396 
908.6  	 -0.12663  	 -0.20331  	 -0.07605  	 -0304187 
908.7  	 -0.17506  	 -0.20952  	 -0.06205  	 -0248203 
908.8  	 -0.22665  	 -0.21426  	 -0.04740  	 -0189590 
908.9  	 -0.27873  	 -0.21747  	 -0.03214  	 -0128565 
909.0  	 -0.32842  	 -0.21911  	 -0.01635  	 -0065412 
909.1  	 -0.37309  	 -0.21912  	 -0.00012  	 -0000472 
909.2  	 -0.41033  	 -0.21747  	 00.01646  	 00065841 
909.3  	 -0.43811  	 -0.21415  	 00.03326  	 00133053 
909.4  	 -0.45494  	 -0.20913  	 00.05016  	 00200637 
909.5  	 -0.45992  	 -0.20243  	 00.06700  	 00268017 
909.6  	 -0.45265  	 -0.19407  	 00.08364  	 00334572 
909.7  	 -0.43350  	 -0.18408  	 00.09991  	 00399639 
909.8  	 -0.40323  	 -0.17251  	 00.11563  	 00462531 
909.9  	 -0.36330  	 -0.15945  	 00.13064  	 00522545 
910.0  	 -0.31532  	 -0.14498  	 00.14474  	 00578960 
910.1  	 -0.26137  	 -0.12920  	 00.15776  	 00631052 
910.2  	 -0.20343  	 -0.11225  	 00.16953  	 00678114 
910.3  	 -0.14355  	 -0.09426  	 00.17986  	 00719454 
910.4  	 -0.08360  	 -0.07540  	 00.18860  	 00754416 
910.5  	 -0.02525  	 -0.05584  	 00.19560  	 00782390 
910.6  	 00.03028  	 -0.03577  	 00.20071  	 00802826 
910.7  	 00.08208  	 -0.01539  	 00.20381  	 00815250 
910.8  	 00.12970  	 00.00509  	 00.20482  	 00819271 
910.9  	 00.17304  	 00.02546  	 00.20365  	 00814605 
911.0  	 00.21233  	 00.04549  	 00.20027  	 00801085 
911.1  	 00.24803  	 00.06495  	 00.19467  	 00778670 
911.2  	 00.28081  	 00.08364  	 00.18686  	 00747450 
911.3  	 00.31132  	 00.10133  	 00.17691  	 00707656 
911.4  	 00.34016  	 00.11782  	 00.16492  	 00659663 
911.5  	 00.36788  	 00.13292  	 00.15100  	 00603985 
911.6  	 00.39466  	 00.14645  	 00.13532  	 00541275 
911.7  	 00.42049  	 00.15826  	 00.11808  	 00472312 
911.8  	 00.44510  	 00.16821  	 00.09950  	 00397985 
911.9  	 00.46781  	 00.17619  	 00.07982  	 00319286 
912.0  	 00.48782  	 00.18212  	 00.05932  	 00237283 
912.1  	 00.50408  	 00.18595  	 00.03828  	 00153104 
912.2  	 00.51546  	 00.18765  	 00.01698  	 00067915 
912.3  	 00.52074  	 00.18722  	 -0.00428  	 -0017101 
912.4  	 00.51893  	 00.18470  	 -0.02519  	 -0100773 
912.5  	 00.50907  	 00.18015  	 -0.04549  	 -0181955 
912.6  	 00.49051  	 00.17367  	 -0.06489  	 -0259550 
912.7  	 00.46294  	 00.16535  	 -0.08313  	 -0332521 
912.8  	 00.42633  	 00.15535  	 -0.09998  	 -0399916 
912.9  	 00.38112  	 00.14383  	 -0.11522  	 -0460873 
913.0  	 00.32789  	 00.13097  	 -0.12866  	 -0514629 
913.1  	 00.26778  	 00.11695  	 -0.14013  	 -0560532 
913.2  	 00.20189  	 00.10200  	 -0.14951  	 -0598046 
913.3  	 00.13171  	 00.08633  	 -0.15669  	 -0626764 
913.4  	 00.05865  	 00.07017  	 -0.16160  	 -0646402 
913.5  	 -0.01582  	 00.05375  	 -0.16420  	 -0656804 
913.6  	 -0.09019  	 00.03730  	 -0.16449  	 -0657946 
913.7  	 -0.16327  	 00.02106  	 -0.16248  	 -0649939 
913.8  	 -0.23391  	 00.00523  	 -0.15826  	 -0633042 
913.9  	 -0.30111  	 -0.00996  	 -0.15191  	 -0607649 
914.0  	 -0.36407  	 -0.02432  	 -0.14357  	 -0574298 
914.1  	 -0.42204  	 -0.03766  	 -0.13342  	 -0533662 
914.2  	 -0.47443  	 -0.04982  	 -0.12164  	 -0486552 
914.3  	 -0.52067  	 -0.06067  	 -0.10848  	 -0433907 
914.4  	 -0.56008  	 -0.07009  	 -0.09419  	 -0376778 
914.5  	 -0.59195  	 -0.07800  	 -0.07908  	 -0316316 
914.6  	 -0.61535  	 -0.08434  	 -0.06344  	 -0253765 
914.7  	 -0.62930  	 -0.08910  	 -0.04760  	 -0190420 
914.8  	 -0.63271  	 -0.09229  	 -0.03190  	 -0127603 
914.9  	 -0.62427  	 -0.09396  	 -0.01666  	 -0066651 
915.0  	 -0.60275  	 -0.09418  	 -0.00222  	 -0008864 
915.1  	 -0.56692  	 -0.09307  	 00.01113  	 00044519 
915.2  	 -0.51576  	 -0.09076  	 00.02309  	 00092353 
915.3  	 -0.44854  	 -0.08742  	 00.03341  	 00133622 
915.4  	 -0.36498  	 -0.08323  	 00.04187  	 00167472 
915.5  	 -0.26526  	 -0.07840  	 00.04831  	 00193226 
915.6  	 -0.15030  	 -0.07314  	 00.05260  	 00210419 
915.7  	 -0.02166  	 -0.06767  	 00.05470  	 00218809 
915.8  	 00.11852  	 -0.06221  	 00.05460  	 00218396 
915.9  	 00.26707  	 -0.05698  	 00.05235  	 00209416 
916.0  	 00.42056  	 -0.05217  	 00.04809  	 00192345 
916.1  	 00.57474  	 -0.04797  	 00.04197  	 00167887 
916.2  	 00.72527  	 -0.04455  	 00.03424  	 00136944 
916.3  	 00.86770  	 -0.04203  	 00.02515  	 00100599 
916.4  	 00.99727  	 -0.04053  	 00.01502  	 00060080 
916.5  	 01.10998  	 -0.04011  	 00.00418  	 00016710 
916.6  	 01.20192  	 -0.04081  	 -0.00703  	 -0028135 
916.7  	 01.27033  	 -0.04264  	 -0.01826  	 -0073054 
916.8  	 01.31310  	 -0.04556  	 -0.02917  	 -0116680 
916.9  	 01.32902  	 -0.04950  	 -0.03943  	 -0157712 
917.0  	 01.31815  	 -0.05437  	 -0.04874  	 -0194947 
917.1  	 01.28151  	 -0.06006  	 -0.05683  	 -0227315 
917.2  	 01.22112  	 -0.06640  	 -0.06347  	 -0253889 
917.3  	 01.13982  	 -0.07325  	 -0.06848  	 -0273914 
917.4  	 01.04122  	 -0.08042  	 -0.07170  	 -0286803 
917.5  	 00.92918  	 -0.08773  	 -0.07303  	 -0292139 
917.6  	 00.80804  	 -0.09497  	 -0.07242  	 -0289677 
917.7  	 00.68190  	 -0.10195  	 -0.06983  	 -0279325 
917.8  	 00.55447  	 -0.10848  	 -0.06528  	 -0261138 
917.9  	 00.42918  	 -0.11436  	 -0.05883  	 -0235303 
918.0  	 00.30853  	 -0.11942  	 -0.05053  	 -0202120 
918.1  	 00.19428  	 -0.12346  	 -0.04050  	 -0161982 
918.2  	 00.08727  	 -0.12635  	 -0.02884  	 -0115362 
918.3  	 -0.01260  	 -0.12792  	 -0.01570  	 -0062807 
918.4  	 -0.10624  	 -0.12804  	 -0.00123  	 -0004917 
918.5  	 -0.19527  	 -0.12660  	 00.01442  	 00057660 
918.6  	 -0.28169  	 -0.12349  	 00.03106  	 00124234 
918.7  	 -0.36793  	 -0.11864  	 00.04852  	 00194078 
918.8  	 -0.45657  	 -0.11198  	 00.06660  	 00266414 
918.9  	 -0.54956  	 -0.10347  	 00.08511  	 00340426 
919.0  	 -0.64892  	 -0.09309  	 00.10381  	 00415249 
919.1  	 -0.75558  	 -0.08084  	 00.12249  	 00489967 
919.2  	 -0.86993  	 -0.06675  	 00.14090  	 00563616 
919.3  	 -0.99145  	 -0.05087  	 00.15879  	 00635177 
919.4  	 -1.11850  	 -0.03328  	 00.17589  	 00703576 
919.5  	 -1.24884  	 -0.01409  	 00.19192  	 00767698 
919.6  	 -1.37906  	 00.00657  	 00.20660  	 00826396 
919.7  	 -1.50553  	 00.02853  	 00.21962  	 00878493 
919.8  	 -1.62412  	 00.05160  	 00.23070  	 00922814 
919.9  	 -1.73018  	 00.07556  	 00.23955  	 00958200 
920.0  	 -1.81963  	 00.10015  	 00.24588  	 00983526 
920.1  	 -1.88839  	 00.12509  	 00.24943  	 00997735 
920.2  	 -1.93324  	 00.15009  	 00.24997  	 00999866 
920.3  	 -1.95154  	 00.17481  	 00.24727  	 00989087 
920.4  	 -1.94159  	 00.19893  	 00.24118  	 00964727 
920.5  	 -1.90290  	 00.22209  	 00.23158  	 00926301 
920.6  	 -1.83571  	 00.24393  	 00.21839  	 00873551 
920.7  	 -1.74157  	 00.26409  	 00.20161  	 00806458 
920.8  	 -1.62261  	 00.28222  	 00.18132  	 00725280 
920.9  	 -1.48214  	 00.29799  	 00.15764  	 00630557 
921.0  	 -1.32361  	 00.31106  	 00.13078  	 00523116 
921.1  	 -1.15115  	 00.32116  	 00.10102  	 00404061 
921.2  	 -0.96879  	 00.32803  	 00.06869  	 00274767 
921.3  	 -0.78047  	 00.33146  	 00.03421  	 00136853 
921.4  	 -0.59013  	 00.33126  	 -0.00197  	 -0007863 
921.5  	 -0.40079  	 00.32732  	 -0.03935  	 -0157400 
921.6  	 -0.21544  	 00.31958  	 -0.07742  	 -0309665 
921.7  	 -0.03608  	 00.30802  	 -0.11563  	 -0462507 
921.8  	 00.13599  	 00.29268  	 -0.15344  	 -0613765 
921.9  	 00.29962  	 00.27364  	 -0.19033  	 -0761312 
922.0  	 00.45471  	 00.25107  	 -0.22577  	 -0903095 
922.1  	 00.60116  	 00.22514  	 -0.25929  	 -1037176 
922.2  	 00.73928  	 00.19609  	 -0.29044  	 -1161756 
922.3  	 00.86973  	 00.16421  	 -0.31880  	 -1275191 
922.4  	 00.99259  	 00.12981  	 -0.34400  	 -1376006 
922.5  	 01.10828  	 00.09324  	 -0.36573  	 -1462909 
922.6  	 01.21659  	 00.05487  	 -0.38370  	 -1534792 
922.7  	 01.31705  	 00.01510  	 -0.39768  	 -1590734 
922.8  	 01.40900  	 -0.02565  	 -0.40750  	 -1630012 
922.9  	 01.49116  	 -0.06695  	 -0.41302  	 -1652092 
923.0  	 01.56210  	 -0.10837  	 -0.41416  	 -1656649 
923.1  	 01.61997  	 -0.14946  	 -0.41089  	 -1643559 
923.2  	 01.66314  	 -0.18978  	 -0.40323  	 -1612902 
923.3  	 01.68973  	 -0.22890  	 -0.39124  	 -1564969 
923.4  	 01.69821  	 -0.26641  	 -0.37506  	 -1500253 
923.5  	 01.68741  	 -0.30190  	 -0.35486  	 -1419443 
923.6  	 01.65640  	 -0.33498  	 -0.33085  	 -1323405 
923.7  	 01.60519  	 -0.36531  	 -0.30329  	 -1213172 
923.8  	 01.53411  	 -0.39256  	 -0.27248  	 -1089915 
923.9  	 01.44433  	 -0.41643  	 -0.23873  	 -0954912 
924.0  	 01.33751  	 -0.43667  	 -0.20238  	 -0809538 
924.1  	 01.21620  	 -0.45305  	 -0.16381  	 -0655228 
924.2  	 01.08313  	 -0.46539  	 -0.12336  	 -0493455 
924.3  	 00.94147  	 -0.47353  	 -0.08143  	 -0325715 
924.4  	 00.79489  	 -0.47737  	 -0.03838  	 -0153506 
924.5  	 00.64681  	 -0.47683  	 00.00542  	 00021680 
924.6  	 00.50088  	 -0.47187  	 00.04959  	 00198358 
924.7  	 00.36030  	 -0.46249  	 00.09376  	 00375058 
924.8  	 00.22791  	 -0.44873  	 00.13758  	 00550316 
924.9  	 00.10636  	 -0.43066  	 00.18067  	 00722679 
925.0  	 -0.00250  	 -0.40840  	 00.22268  	 00890701 
925.1  	 -0.09715  	 -0.38207  	 00.26323  	 01052934 
925.2  	 -0.17683  	 -0.35188  	 00.30198  	 01207929 
925.3  	 -0.24121  	 -0.31802  	 00.33856  	 01354224 
925.4  	 -0.29056  	 -0.28076  	 00.37259  	 01490345 
925.5  	 -0.32535  	 -0.24039  	 00.40370  	 01614804 
925.6  	 -0.34653  	 -0.19724  	 00.43153  	 01726106 
925.7  	 -0.35524  	 -0.15167  	 00.45569  	 01822753 
925.8  	 -0.35263  	 -0.10409  	 00.47581  	 01903259 
925.9  	 -0.34013  	 -0.05493  	 00.49154  	 01966174 
926.0  	 -0.31891  	 -0.00468  	 00.50259  	 02000000 
926.1  	 -0.29019  	 00.04626  	 00.50937  	 02000000 
926.2  	 -0.25513  	 00.09739  	 00.51126  	 02000000 
926.3  	 -0.21459  	 00.14811  	 00.50722  	 02000000 
926.4  	 -0.16961  	 00.19774  	 00.49635  	 01985395 
926.5  	 -0.12093  	 00.24567  	 00.47925  	 01916989 
926.6  	 -0.06942  	 00.29131  	 00.45640  	 01825608 
926.7  	 -0.01587  	 00.33411  	 00.42795  	 01711818 
926.8  	 00.03890  	 00.37352  	 00.39416  	 01576643 
926.9  	 00.09379  	 00.40906  	 00.35539  	 01421570 
927.0  	 00.14775  	 00.44027  	 00.31213  	 01248539 
927.1  	 00.19956  	 00.46677  	 00.26498  	 01059905 
927.2  	 00.24790  	 00.48823  	 00.21459  	 00858377 
927.3  	 00.29138  	 00.50440  	 00.16174  	 00646942 
927.4  	 00.32841  	 00.51512  	 00.10719  	 00428771 
927.5  	 00.35761  	 00.52030  	 00.05178  	 00207123 
927.6  	 00.37753  	 00.51993  	 -0.00369  	 -0014747 
927.7  	 00.38695  	 00.51409  	 -0.05842  	 -0233685 
927.8  	 00.38481  	 00.50292  	 -0.11168  	 -0446710 
927.9  	 00.37035  	 00.48665  	 -0.16277  	 -0651070 
928.0  	 00.34308  	 00.46554  	 -0.21107  	 -0844290 
928.1  	 00.30298  	 00.43993  	 -0.25605  	 -1024190 
928.2  	 00.25036  	 00.41021  	 -0.29722  	 -1188896 
928.3  	 00.18586  	 00.37679  	 -0.33421  	 -1336837 
928.4  	 00.11053  	 00.34012  	 -0.36668  	 -1466724 
928.5  	 00.02577  	 00.30068  	 -0.39438  	 -1577540 
928.6  	 -0.06681  	 00.25897  	 -0.41713  	 -1668514 
928.7  	 -0.16538  	 00.21549  	 -0.43478  	 -1739117 
928.8  	 -0.26799  	 00.17077  	 -0.44726  	 -1789044 
928.9  	 -0.37270  	 00.12531  	 -0.45455  	 -1818215 
929.0  	 -0.47749  	 00.07964  	 -0.45669  	 -1826775 
929.1  	 -0.58045  	 00.03427  	 -0.45378  	 -1815101 
929.2  	 -0.67979  	 -0.01033  	 -0.44595  	 -1783809 
929.3  	 -0.77414  	 -0.05367  	 -0.43344  	 -1733759 
929.4  	 -0.86195  	 -0.09533  	 -0.41651  	 -1666058 
929.5  	 -0.94229  	 -0.13488  	 -0.39551  	 -1582052 
929.6  	 -1.01418  	 -0.17196  	 -0.37083  	 -1483318 
929.7  	 -1.07699  	 -0.20625  	 -0.34291  	 -1371625 
929.8  	 -1.13026  	 -0.23747  	 -0.31223  	 -1248913 
929.9  	 -1.17371  	 -0.26540  	 -0.27931  	 -1117241 
930.0  	 -1.20718  	 -0.28987  	 -0.24469  	 -0978743 
930.1  	 -1.23077  	 -0.31076  	 -0.20889  	 -0835569 
930.2  	 -1.24447  	 -0.32801  	 -0.17246  	 -0689837 
930.3  	 -1.24865  	 -0.34160  	 -0.13589  	 -0543579 
930.4  	 -1.24349  	 -0.35156  	 -0.09967  	 -0398695 
930.5  	 -1.22946  	 -0.35799  	 -0.06423  	 -0256918 
930.6  	 -1.20694  	 -0.36098  	 -0.02994  	 -0119775 
930.7  	 -1.17660  	 -0.36070  	 00.00286  	 00011424 
930.8  	 -1.13899  	 -0.35731  	 00.03390  	 00135597 
930.9  	 -1.09501  	 -0.35101  	 00.06298  	 00251901 
931.0  	 -1.04545  	 -0.34202  	 00.08993  	 00359719 
931.1  	 -0.99135  	 -0.33055  	 00.11466  	 00458650 
931.2  	 -0.93375  	 -0.31684  	 00.13712  	 00548485 
931.3  	 -0.87365  	 -0.30111  	 00.15730  	 00629198 
931.4  	 -0.81232  	 -0.28358  	 00.17523  	 00700902 
931.5  	 -0.75069  	 -0.26449  	 00.19096  	 00763832 
931.6  	 -0.68991  	 -0.24403  	 00.20458  	 00818319 
931.7  	 -0.63066  	 -0.22241  	 00.21619  	 00864745 
931.8  	 -0.57370  	 -0.19982  	 00.22588  	 00903521 
931.9  	 -0.51947  	 -0.17645  	 00.23377  	 00935070 
932.0  	 -0.46805  	 -0.15245  	 00.23995  	 00959794 
932.1  	 -0.41941  	 -0.12800  	 00.24451  	 00978050 
932.2  	 -0.37289  	 -0.10325  	 00.24754  	 00990147 
932.3  	 -0.32774  	 -0.07834  	 00.24908  	 00996327 
932.4  	 -0.28300  	 -0.05342  	 00.24919  	 00996760 
932.5  	 -0.23723  	 -0.02863  	 00.24789  	 00991547 
932.6  	 -0.18925  	 -0.00411  	 00.24518  	 00980727 
932.7  	 -0.13735  	 00.01999  	 00.24107  	 00964282 
932.8  	 -0.08008  	 00.04355  	 00.23554  	 00942157 
932.9  	 -0.01614  	 00.06640  	 00.22857  	 00914278 
933.0  	 00.05566  	 00.08842  	 00.22014  	 00880565 
933.1  	 00.13611  	 00.10944  	 00.21024  	 00840962 
933.2  	 00.22560  	 00.12933  	 00.19886  	 00795451 
933.3  	 00.32433  	 00.14793  	 00.18602  	 00744077 
933.4  	 00.43162  	 00.16510  	 00.17174  	 00686963 
933.5  	 00.54661  	 00.18071  	 00.15608  	 00624316 
933.6  	 00.66770  	 00.19462  	 00.13911  	 00556445 
933.7  	 00.79319  	 00.20672  	 00.12094  	 00483774 
933.8  	 00.92083  	 00.21689  	 00.10171  	 00406828 
933.9  	 01.04798  	 00.22504  	 00.08156  	 00326236 
934.0  	 01.17216  	 00.23111  	 00.06068  	 00242724 
934.1  	 01.29052  	 00.23504  	 00.03927  	 00157099 
934.2  	 01.40032  	 00.23680  	 00.01756  	 00070245 
934.3  	 01.49931  	 00.23637  	 -0.00423  	 -0016904 
934.4  	 01.58509  	 00.23379  	 -0.02584  	 -0103378 
934.5  	 01.65593  	 00.22908  	 -0.04705  	 -0188198 
934.6  	 01.71043  	 00.22232  	 -0.06760  	 -0270389 
934.7  	 01.74763  	 00.21360  	 -0.08725  	 -0348991 
934.8  	 01.76716  	 00.20302  	 -0.10577  	 -0423095 
934.9  	 01.76913  	 00.19073  	 -0.12296  	 -0491849 
935.0  	 01.75408  	 00.17686  	 -0.13862  	 -0554469 
935.1  	 01.72297  	 00.16161  	 -0.15256  	 -0610255 
935.2  	 01.67707  	 00.14514  	 -0.16465  	 -0658594 
935.3  	 01.61806  	 00.12767  	 -0.17474  	 -0698965 
935.4  	 01.54754  	 00.10940  	 -0.18274  	 -0730944 
935.5  	 01.46736  	 00.09054  	 -0.18855  	 -0754213 
935.6  	 01.37940  	 00.07133  	 -0.19214  	 -0768552 
935.7  	 01.28527  	 00.05198  	 -0.19346  	 -0773829 
935.8  	 01.18652  	 00.03273  	 -0.19250  	 -0770015 
935.9  	 01.08463  	 00.01380  	 -0.18929  	 -0757178 
936.0  	 00.98059  	 -0.00459  	 -0.18387  	 -0735468 
936.1  	 00.87542  	 -0.02221  	 -0.17628  	 -0705128 
936.2  	 00.76977  	 -0.03888  	 -0.16662  	 -0666487 
936.3  	 00.66402  	 -0.05438  	 -0.15499  	 -0619959 
936.4  	 00.55865  	 -0.06853  	 -0.14151  	 -0566040 
936.5  	 00.45365  	 -0.08116  	 -0.12633  	 -0505309 
936.6  	 00.34934  	 -0.09212  	 -0.10961  	 -0438424 
936.7  	 00.24584  	 -0.10127  	 -0.09153  	 -0366128 
936.8  	 00.14320  	 -0.10850  	 -0.07231  	 -0289243 
936.9  	 00.04184  	 -0.11372  	 -0.05217  	 -0208677 
937.0  	 -0.05794  	 -0.11686  	 -0.03135  	 -0125413 
937.1  	 -0.15549  	 -0.11787  	 -0.01013  	 -0040504 
937.2  	 -0.25016  	 -0.11675  	 00.01123  	 00044931 
937.3  	 -0.34121  	 -0.11350  	 00.03243  	 00129717 
937.4  	 -0.42751  	 -0.10819  	 00.05316  	 00212628 
937.5  	 -0.50818  	 -0.10088  	 00.07310  	 00292416 
937.6  	 -0.58212  	 -0.09168  	 00.09196  	 00367823 
937.7  	 -0.64830  	 -0.08074  	 00.10940  	 00437597 
937.8  	 -0.70580  	 -0.06823  	 00.12513  	 00500525 
937.9  	 -0.75379  	 -0.05434  	 00.13886  	 00555454 
938.0  	 -0.79176  	 -0.03931  	 00.15033  	 00601319 
938.1  	 -0.81931  	 -0.02338  	 00.15929  	 00637169 
938.2  	 -0.83646  	 -0.00682  	 00.16555  	 00662200 
938.3  	 -0.84347  	 00.01007  	 00.16895  	 00675782 
938.4  	 -0.84101  	 00.02701  	 00.16937  	 00677488 
938.5  	 -0.82999  	 00.04369  	 00.16678  	 00667112 
938.6  	 -0.81169  	 00.05980  	 00.16117  	 00644697 
938.7  	 -0.78774  	 00.07507  	 00.15264  	 00610544 
